Name_ALMACAL,RA_ALMACAL,Dec_ALMACAL,Redshift,Spectrum,Provenance,Confidence,Name_IAU,RA_Optical,Dec_Optical,W1_mag,W2_mag,W3_mag,Separation
J2248-3235,342.1611906,-32.59783004,,FALSE,,0,[HB89] 2245-328,342.16119,-32.59783,15.015,13.82,10.726,0
J2039+2152,309.8950342,21.8693573,,FALSE,,0,WISEA J203934.81+215,309.89503,21.86936,15.801,14.968,12.164,0.06
J0846-2607,131.7359032,-26.13073852,,FALSE,,0,WISEA J084656.60-260,131.7359,-26.13074,14.283,13.255,10.366,0
J0357+2319,59.34004119,23.33161815,,FALSE,,0,WISEA J035721.60+231,59.34004,23.33162,13.599,12.492,9.548,0.06
J1600-5811,240.0515733,-58.18415752,,FALSE,,0,LCS1 J1600-5811,240.05079,-58.18356,,,,0.12
J0529-0519,82.47305622,-5.328226978,0.685,FALSE,2008ApJS..175...97H,3,WISEA J052953.52-051,82.47301,-5.32816,14.15,13.298,10.175,0
J0049+0237,12.43014979,2.617716278,1.474,TRUE,1976ApJ...207L...5P,4,PKS 0047+023,12.43015,2.61772,12.722,11.367,9.717,0
J1617-1941,244.3628878,-19.69222636,,FALSE,,0,LQAC 244-019 001,244.36289,-19.69223,,,,0.06
J1202-0528,180.6426036,-5.467358511,0.381,TRUE,2016AJ....152...25M,4,[HB89] 1200-051,180.6426,-5.46736,12.472,11.316,8.35,0
J0155+2230,28.9955641,22.503296,1.47126,TRUE,SDSS,4,WISEA J015558.92+223,28.99556,22.5033,15.494,14.34,11.458,0.06
J1813+2952,273.4052784,29.87718634,1.366,FALSE,2005ApJ...626...95S,3,WISEA J181337.21+295,273.40507,29.87708,15.391,14.458,11.679,0
J1624-3213,246.2484151,-32.22345508,0.322,TRUE,SSO_08,4,2MASS J16245962-3213,246.24813,-32.22331,,,,1.02
J1610-3958,242.5911629,-39.9828693,0.518,TRUE,2001MNRAS.323..757L,4,WISEA J161021.87-395,242.59116,-39.98287,12.56,11.445,7.976,0
J1626-2951,246.5250868,-29.85749204,0.815,FALSE,1990PKS90.C...0000W,3,PKS 1622-29,246.52509,-29.85749,,,,0.06
J0847-0703,131.9864051,-7.054695117,,TRUE,DESI,7,WISEA J084756.73-070,131.9864,-7.05469,11.601,10.578,7.629,0.06
J1627-2426,246.7500255,-24.44457403,,FALSE,,0,LQAC 246-024 001,246.75004,-24.44458,,,,0.06
J0359-2615,59.89034123,-26.2587035,1.47,TRUE,1997MNRAS.284...85D,2,PKS 0357-264,59.89034,-26.2587,15.067,13.979,11.05,0
J1629-1720,247.3198713,-17.34521083,,FALSE,,0,LQAC 247-017 001,247.31987,-17.34531,,,,0.36
J1631-4345,247.9080625,-43.75701014,,FALSE,,0,LQAC 247-043 001,247.90863,-43.75667,,,,1.86
J1633-2557,248.3703774,-25.95985561,,FALSE,,0,LQAC 248-025 001,248.37037,-25.95964,,,,0.06
J1409-2657,212.4590408,-26.96027235,2.43,TRUE,1997MNRAS.284...85D,4,WISEA J140950.17-265,212.45904,-26.96027,16.153,14.884,11.887,0.06
J1640-3727,250.1711972,-37.45764296,,FALSE,,0,LQAC 250-037 001,250.1712,-37.45765,,,,0.06
J1059-1134,164.8017768,-11.57299436,,TRUE,2003A&A...399..469H,7,WISEA J105912.43-113,164.80178,-11.57299,11.785,10.824,8.155,0
J0050-0452,12.58972827,-4.872387336,0.922,TRUE,2012ApJ...748...49S,4,PKS 0047-051,12.58973,-4.87239,14.668,13.524,10.556,0
J2040-5735,310.0045909,-57.58601526,,FALSE,,0,PKS 2036-577,310.00467,-57.58594,15.811,14.752,11.863,0.3
J0527+0331,81.88627269,3.525421272,,FALSE,,0,WISEA J052732.70+033,81.88627,3.52542,14.215,13.037,9.925,0
J1650-5044,252.5692796,-50.74672525,,FALSE,,0,WISE J165016.63-5044,252.56871,-50.74617,,,,0.18
J1652-0400,253.0358257,-4.010022894,,FALSE,,0,PKS 1649-039,253.03583,-4.01006,,,,0.12
J1653-1551,253.3925268,-15.85830236,,FALSE,,0,2MASS J16533429-1551,253.3925,-15.85831,,,,0.12
J0016-0015,4.046202304,-0.253457019,1.5763,TRUE,SDSS,4,[HB89] 0013-005,4.0462,-0.25346,15.647,14.437,11.503,0
J1230+2518,187.5587056,25.30198229,0.135,FALSE,1996A&A...309..419N,3,FBQS J123014.0+25180,187.55871,25.30198,10.74,9.78,7.377,0
J1653+3945,253.4675695,39.76016914,0.0334,TRUE,1991RC3.9.C...0000d,4,[HB89] 1652+398 ABS0,253.46754,39.76017,,,,0
J1613+3412,243.421101,34.213308,1.39804,TRUE,SDSS,4,[HB89] 1611+343,243.4211,34.21331,14.004,12.885,9.953,0
J0849-3541,132.4400979,-35.68368866,,FALSE,,0,WISEA J084945.62-354,132.4401,-35.68369,13,11.915,8.974,0.06
J0401+0413,60.33297073,4.226224158,0.306,FALSE,2005ApJ...626...95S,3,WISEA J040119.91+041,60.33297,4.22622,13.011,11.922,8.965,0
J1703-6212,255.902255,-62.21111352,1.755,TRUE,2011AJ....142..165T,4,WISE J170336.54-6212,255.90225,-62.21111,,,,0
J1706-4600,256.591876,-46.00495139,,FALSE,,0,AT20G J170622-460018,256.59171,-46.005,,,,0.48
J1410+0203,212.5193998,2.051920247,,TRUE,SDSS,7,[HB89] 1407+022,212.5194,2.05192,12.909,11.821,9.256,0
J1707+0148,256.893397,1.812694278,2.568,FALSE,1979ApJ...232..400P,3,[HB89] 1705+018 ABS0,256.89328,1.81299,,,,0
J0529-7245,82.37517571,-72.75791871,,FALSE,,0,PKS 0530-727,82.37518,-72.75792,13.465,12.469,9.663,0
J1711-3744,257.8354731,-37.73774419,,FALSE,,0,2MASS J17112040-3744,257.8355,-37.73761,,,,0.48
J0050-0929,12.67215578,-9.484780633,,TRUE,SDSS,7,WISEA J005041.30-092,12.6721,-9.48467,11.322,10.427,9.727,0
J1713-3418,258.291423,-34.30817427,,FALSE,,0,LQAC 258-034 001,258.29138,-34.30836,,,,0.72
J1717-3342,259.4001227,-33.70245213,,FALSE,,0,LQAC 259-033 001,259.40012,-33.70245,,,,0.06
J2042-2255,310.7260586,-22.93330589,2.12,FALSE,2008ApJS..175...97H,3,WISEA J204254.29-225,310.72606,-22.93331,16.045,14.935,11.577,0
J1717-3948,190.4874707,-2.181326667,,FALSE,,0,,,,,,,
J1718-1120,259.5622836,-11.34582683,,FALSE,,0,LQAC 259-011 001,259.56228,-11.34582,,,,0
J1720-3552,260.0908432,-35.88002986,,FALSE,,0,2CXO J172021.7-35524,260.09083,-35.88,,,,0.12
J1727-1951,261.8332353,-19.86296183,,FALSE,,0,LQAC 261-019 001,261.83308,-19.86331,,,,1.38
J1819-6345,274.8958443,-63.76339033,0.06466,TRUE,2008MNRAS.387..639H,4,PKS 1814-63,274.89584,-63.76339,11.611,10.814,7.702,0
J0851-5228,132.9827032,-52.47021651,,FALSE,,0,WISEA J085155.84-522,132.98242,-52.47044,13.238,12.244,9.31,1.02
J0402-3147,60.58860834,-31.79054038,1.288,TRUE,1997MNRAS.284...85D,4,PKS 0400-319,60.58861,-31.79054,14.131,13.057,10.063,0
J1733-3722,263.3133045,-37.37566654,,FALSE,,0,LQAC 263-037 001,263.3133,-37.37567,,,,0
J2254+0054,343.5183589,0.905820761,,TRUE,2003A&A...399..469H,7,PKS 2251+006,343.51836,0.90582,14.248,13.292,10.106,0
J1742-1517,265.5485952,-15.291433,,FALSE,,0,2MASS J17421167-1517,265.54863,-15.29161,,,,0.66
J1744-3116,266.0982425,-31.27674852,,FALSE,,0,GPS G357.865-00.995,266.09808,-31.27616,,,,0
J0051-0650,12.78420758,-6.833952522,1.975,FALSE,1983MNRAS.205..793W,2,WISEA J005108.20-065,12.78418,-6.83394,14.05,12.941,10.764,0
J1101-6325,165.4765764,-63.42294322,,FALSE,,0,WISEA J110154.53-632,165.47675,-63.42294,14.23,13.297,10.148,0.24
J1745-2900,266.416817,-29.00782419,,FALSE,,6,Sgr A*,266.41683,-29.0078,,,,0.06
J1751-1950,267.9222656,-19.84652892,,FALSE,,0,LQAC 267-019 001,267.92225,-19.84667,,,,0.54
J2047-0246,311.9408473,-2.767825211,0.1446,TRUE,This work,4,WISEA J204745.80-024,311.94083,-2.76783,11.758,10.91,8.588,0.12
J1751+0939,267.8867441,9.650202333,0.322,FALSE,1989QSO...M...0000H,3,GALEXASC J175132.79+,267.88665,9.65039,,,,0.06
J1752-2956,268.1379503,-29.94580974,,FALSE,,0,LQAC 268-029 001,268.13795,-29.94581,,,,0.06
J1753-5015,268.410559,-50.25401368,,FALSE,,0,GALEXASC J175338.23-,268.40933,-50.25391,,,,0.54
J1755-2232,268.8595189,-22.5362821,,FALSE,,0,LQAC 268-022 001,268.85962,-22.53639,,,,0.54
J0019+2021,4.907727071,20.36267907,0.858,TRUE,2018MNRAS.473.5154M,1,PKS 0017+200,4.90773,20.36268,14.617,13.581,10.46,0.06
J0200+0322,30.17006858,3.380418694,1.58166,TRUE,SDSS,4,WISEA J020040.78+032,30.16993,3.38008,15.118,13.838,10.718,0
J1617-2537,244.3357122,-25.62323788,,FALSE,,0,WISEA J161720.58-253,244.33571,-25.62325,15.488,14.261,10.707,0.06
J0403-2444,60.92390018,-24.73568292,0.598,FALSE,2008ApJS..175...97H,3,WISEA J040341.73-244,60.92392,-24.73569,14.004,12.855,9.905,0.06
J0852+2833,133.0215399,28.56659182,1.2856,TRUE,SDSS,4,[HB89] 0849+287,133.02154,28.56659,15.241,14.378,,0
J1812-2836,273.1674678,-28.60748467,,FALSE,,0,LQAC 273-028 001,273.16747,-28.60748,,,,0
J2255-0844,343.7676658,-8.734450419,0.6064,TRUE,1997MNRAS.284...85D,4,PKS 2252-089,343.76767,-8.73445,14.274,13.01,9.821,0
J1816-3052,274.0509985,-30.86889082,,TRUE,,6,HD 167362,274.05121,-30.86886,,,,0.66
J1820-1111,275.0970314,-11.18673988,,FALSE,,0,GPS G019.448+01.688,275.09733,-11.18641,,,,1.56
J1415+1320,213.995073,13.33992024,0.246759,TRUE,SDSS,4,[HB89] 1413+135,213.99507,13.33992,12.254,10.956,8.056,0
J0531-4827,82.99422981,-48.45999244,0.814,TRUE,This work,4,WISEA J053158.61-482,82.99421,-48.45997,11.194,10.275,7.919,0.12
J1825-0737,276.4067065,-7.625003986,,FALSE,,0,LQAC 276-007 001,276.40675,-7.62481,,,,0.72
J1825-1718,276.402218,-17.31384658,,FALSE,,0,LQAC 276-017 001,276.40222,-17.31385,,,,0.06
J1826-3650,276.5338954,-36.84714623,0.888,TRUE,2001MNRAS.323..757L,3,SSTSL2 J182608.09-36,276.53374,-36.84693,,,,0.06
J2049-4020,312.2917291,-40.34198241,1.3787,FALSE,This work,4,PKS 2045-405,312.29204,-40.34169,15.695,14.704,11.475,1.32
J1827-0405,276.937669,-4.095715333,,FALSE,,0,LQAC 276-004 001,276.93767,-4.09572,,,,0.06
J1832-1035,278.0868185,-10.58644483,,FALSE,,0,SSTSL2 J183220.79-10,278.08681,-10.58641,,,,0
J1833-2103,278.41633,-21.06108,2.507,TRUE,1999ApJ...514L..57L,4,PKS 1830-211:[WKM200,278.41605,-21.06119,,,,0.06
J1834-0301,278.5586443,-3.022118647,,FALSE,,0,LQAC 278-003 002,278.55864,-3.02212,,,,0.06
J1239-1023,189.9294228,-10.39130352,0.752,FALSE,2000A&A...358...77W,3,[HB89] 1237-101,189.92942,-10.3913,13.645,12.476,9.58,0
J1820-2528,275.2410362,-25.47016226,,FALSE,,0,WISEA J182057.80-252,275.24104,-25.47016,14.38,13.884,10.356,0
J0201-1132,30.48824733,-11.54262136,0.671,TRUE,6dF:g0201572-113233,3,3C 057,30.48829,-11.54256,11.955,10.839,8.264,0.3
J1835-1513,278.7802729,-15.22748985,,FALSE,,0,2MASS J18350732-1513,278.78029,-15.22781,,,,1.14
J1837-3319,279.3521184,-33.31910012,,FALSE,,0,LQAC 279-033 001,279.35221,-33.319,,,,0.42
J1617-5848,244.3245469,-58.80218339,1.422,TRUE,2012ApJ...748...49S,4,WISEA J161717.91-584,244.32483,-58.80169,13.456,12.217,8.943,1.8
J1838+0404,279.7034542,4.073518633,,FALSE,,0,LQAC 279+004 001,279.70345,4.07352,,,,0
J1840+3900,280.2381426,39.01270117,3.095,TRUE,1997MNRAS.290..380H,4,B3 1839+389,280.23814,39.0127,,,,0
J1846-0651,281.5262521,-6.857707539,,FALSE,,0,2MASS J18460617-0651,281.52575,-6.85836,,,,2.1
J1851+0035,282.9446796,0.592323211,,FALSE,,0,[STR2004] B1849+005,282.94465,0.59219,,,,0.06
J1905+0952,286.4162457,9.869002203,,FALSE,,0,LQAC 286+009 001,286.41638,9.86911,,,,0.6
J1907+0127,286.799984,1.452489308,,FALSE,,0,2MASS J19071198+0127,286.79999,1.4525,,,,0
J1907+0907,286.9248471,9.120109919,,FALSE,,0,SSTSL2 J190741.91+09,286.92472,9.12002,,,,0.24
J1102+2757,165.5595353,27.95241375,1.86805,TRUE,SDSS,4,[HB89] 1059+282,165.55954,27.95241,15.249,14.151,10.689,0
J1908+1201,287.1680024,12.0330172,,FALSE,,0,2MASS J19084007+1202,287.16804,12.03328,,,,0.9
J2050+0407,312.5260025,4.130247142,,FALSE,,0,PKS 2047+039,312.526,4.13025,12.93,11.915,8.951,0.06
J0750+1823,117.5013748,18.38650199,1.161,TRUE,SDSS,4,WISEA J075000.33+182,117.50137,18.3865,13.701,12.515,9.31,0.06
J1912-0804,288.0297034,-8.072750606,,FALSE,,0,2MASS J19120712-0804,288.02975,-8.07261,,,,0.48
J1914+1636,288.5602478,16.61084055,,FALSE,,0,LQAC 288+016 001,288.56025,16.61084,,,,0
J1923-2104,290.8841242,-21.07592588,0.874,TRUE,2003AJ....125..572H,4,WISE J192332.17-2104,290.88412,-21.07593,,,,0.06
J1924+1540,291.1643994,15.67887267,,FALSE,,0,2MASS J19243934+1540,291.16396,15.67934,,,,0.06
J1925+2106,291.4983556,21.10726724,,FALSE,,0,LQAC 291+021 001,291.49836,21.10727,,,,0.06
J1822+1600,275.5415374,16.00412321,,FALSE,,0,WISEA J182209.95+160,275.54154,16.00412,13.544,12.502,9.739,0
J0202-0559,30.52860288,-5.983367303,0.189,TRUE,SDSS,4,PKS 0159-062,30.52863,-5.98342,13.573,12.764,10.094,0.18
J1928+0848,292.1702312,8.813448031,,FALSE,,0,LQAC 292+008 001,292.17023,8.81345,,,,0.06
J1929+0507,292.3331163,5.132664631,,FALSE,,0,LQAC 292+005 001,292.33312,5.13266,,,,0.06
J0403+2600,60.77327535,26.00041744,2.109,TRUE,2000ApJS..130...37S,4,[HB89] 0400+258,60.77327,26.00042,14.836,13.84,10.511,0.06
J1935+2031,293.7936371,20.53170952,,FALSE,,0,LQAC 293+020 001,293.79364,20.53171,,,,0.06
J2257+0743,344.3220963,7.720084058,0.191,TRUE,LAMOST,4,[HB89] 2254+074,344.3221,7.72008,12.357,11.465,8.869,0
J1239+0730,189.8524514,7.504774736,,TRUE,SDSS,7,[HB89] 1236+077,189.85245,7.50477,13.05,11.961,8.955,0
J1103-3251,165.8813601,-32.85463719,0.356,TRUE,6dF:g1103316-325117,4,[HB89] 1101-325,165.88136,-32.85464,11.933,10.834,8.282,0.06
J1947-0103,296.9324322,-1.056813183,,FALSE,,0,LQAC 296-001 002,296.93243,-1.05681,,,,0.06
J1952+2526,298.2012248,25.44819012,,FALSE,,0,[CCS92] 1950+25B,298.20073,25.44765,,,,0.06
J1953+3537,298.3786488,35.6331554,,FALSE,,0,LQAC 298+035 001,298.37865,35.63316,,,,0
J2050+3619,312.5095191,36.33125072,,FALSE,,0,B2 2048+36A,312.50952,36.33125,14.628,13.413,10.079,0.06
J0022+0608,5.635171733,6.134519158,,TRUE,DESI,7,[HB89] 0019+058,5.63517,6.13452,13.231,12.21,9.03,0
J1419+2706,214.9970711,27.10709798,0.538145,TRUE,SDSS,4,WISEA J141959.30+270,214.99707,27.1071,14.141,13.058,10.127,0
J0534-6106,83.64905207,-61.10196474,1.997,FALSE,2008ApJS..175...97H,3,PKS 0534-611,83.64905,-61.10197,14.917,13.908,10.752,0
J0056-4451,14.19105502,-44.85059484,,TRUE,This work,7,PKS 0054-451,14.191,-44.85058,13.685,12.618,9.745,0.12
J1824+0119,276.2005976,1.326167236,,FALSE,,0,WISEA J182448.11+011,276.20039,1.3266,15.077,14.639,12.044,0.06
J0202-1948,30.55769883,-19.80541422,0.493,TRUE,1989QSO...M...0000H,3,[HB89] 0159-200,30.5577,-19.80541,13.86,13.065,10.673,0
J2015+3710,303.8697075,37.18319851,0.859,TRUE,2013ApJ...764..135S,3,ZOAG G074.87+01.22,303.86971,37.1832,,,,0.06
J1617-7717,244.4553184,-77.28846319,1.71,TRUE,1980MNRAS.192p..31H,4,[HB89] 1610-771,244.45532,-77.28846,13.262,12.243,9.097,0
J2258-2758,344.5248453,-27.97257132,0.926,TRUE,6dF:g2258060-275821,3,WISEA J225805.96-275,344.52483,-27.97258,11.963,10.846,7.864,0.06
J2023-0123,305.8867349,-1.395042642,0.8058,TRUE,This work,4,WISE J202332.83-0123,305.88673,-1.39504,,,,0
J2024-3253,306.1482375,-32.89330889,1.47,FALSE,1975MNRAS.173p..87B,3,CRATES J2024-3253 NE,306.14821,-32.89328,,,,0.06
J2034+1154,308.6546235,11.90871788,0.607,TRUE,2003ApJ...590..109S,4,2MASX J20343744+1154,308.65462,11.90872,,,,0.06
J1103+1158,165.7647076,11.97128459,0.913156,TRUE,SDSS,4,WISEA J110303.52+115,165.76471,11.97128,14.468,13.37,10.951,0
J2035+1056,308.8430555,10.93521896,0.601,TRUE,2012ApJ...748...49S,4,[HB89] 2032+107,308.84306,10.93522,,,,0.06
J2051+1743,312.8982622,17.72691675,0.195,FALSE,2008ApJS..175...97H,3,PKS 2049+175,312.89826,17.72692,12.746,11.901,9.053,0.06
J0536-3401,84.11846817,-34.0198523,0.682,TRUE,6dF:g0536284-340111,3,PKS 0534-340,84.11847,-34.01985,13.705,12.599,9.882,0
J1419+3821,214.944224,38.36346529,1.8323,TRUE,SDSS,4,[HB89] 1417+385,214.94422,38.36347,14.313,13.101,9.726,0
J1241+1649,190.48713,16.81987,,FALSE,,0,WISEA J124156.91+164,190.48712,16.81988,16.492,15.262,11.915,0.06
J0056+1625,14.23039305,16.42037249,0.206,FALSE,2005ApJ...626...95S,3,WISEA J005655.27+162,14.23039,16.42037,15.241,14.115,11.299,0
J2052-5533,313.0570217,-55.55278999,1.507,TRUE,This work,4,GALEXASC J205213.64-,313.05685,-55.55285,,,,0.06
J1619-1817,244.8195047,-18.28936111,,FALSE,,0,WISEA J161916.69-181,244.8195,-18.28936,15.528,14.531,11.804,0.06
J2300+0337,345.1703574,3.6196775,1.86197,TRUE,SDSS,4,WISEA J230040.89+033,345.17036,3.61968,15.539,14.45,10.893,0
J0901-0037,135.3576679,-0.617532389,1.9158,TRUE,SDSS,4,WISEA J090125.79-003,135.35767,-0.61753,16.275,15.333,11.433,0.06
J2056-5820,314.1273546,-58.33542828,1.144,TRUE,This work,4,PKS 2052-585,314.12721,-58.33583,,,,0.48
J2057-3734,314.4233478,-37.56749737,1.071,TRUE,2002A&A...386...97J,4,CRATES J2057-3734 NE,314.42254,-37.56761,,,,0
J2101-2933,315.2569166,-29.55773229,1.492,TRUE,1997MNRAS.284...85D,4,CRATES J210101.65-29,315.25687,-29.55769,,,,0
J1103+3014,165.8054246,30.245195,0.384456,TRUE,SDSS,4,FBQS J110313.3+30144,165.80542,30.24519,13.615,12.52,9.882,0
J0204-1701,31.24030979,-17.02217789,1.739,TRUE,6dF:g0204577-170120,4,[HB89] 0202-172,31.24031,-17.02218,14.046,12.939,9.959,0
J1420-0642,215.0748231,-6.702236444,,FALSE,,0,WISEA J142017.94-064,215.07487,-6.70214,16.124,14.955,12.157,0.36
J0538-4405,84.70983982,-44.08581636,0.894,TRUE,2002ApJS..140..143B,4,[HB89] 0537-441,84.70984,-44.08581,9.237,8.162,5.244,0
J1242+0941,190.6595238,9.684421661,1.32645,TRUE,SDSS,4,WISEA J124238.28+094,190.65954,9.68441,14.879,13.754,10.877,0.06
J0057-0024,14.32084258,-0.409216056,2.745729,TRUE,2016SDSSD.C...0000,4,[HB89] 0054-006,14.32084,-0.40922,16.597,15.556,12.077,0
J2130-0927,322.5795344,-9.460398658,0.78,TRUE,1997MNRAS.284...85D,1,PKS 2127-096,322.57953,-9.4604,,,,0
J2131-1207,322.896924,-12.11799892,0.501,FALSE,1968ApJ...154L.101S,3,CRATES J2131-1207 NE,322.89617,-12.11789,,,,0
J0204+1514,31.2100579,15.23640102,0.405,TRUE,1998AJ....115.1253P,3,4C +15.05,31.21006,15.2364,13.606,12.47,9.037,0
J2134-0153,323.5429566,-1.888121914,0.29789,TRUE,SDSS,3,CRATES J2134-0153 NE,323.54242,-1.88808,,,,0
J1619+2247,244.8117692,22.79662526,1.993,TRUE,DESI,4,WISEA J161914.82+224,244.81177,22.79663,15.805,14.881,11.743,0
J2300+1655,345.1791297,16.92066442,1.246,TRUE,DESI,4,WISEA J230042.98+165,345.17913,16.92066,15.088,14.198,11.352,0.06
J0904-5735,136.22158,-57.58493956,0.695,TRUE,1990PASP..102.1235T,3,PKS 0903-57,136.22158,-57.58494,12.386,11.589,9.183,0
J0407+0742,61.87119448,7.702075264,1.133,TRUE,2012ApJ...748...49,4,WISEA J040729.08+074,61.87117,7.70224,14.07,13.076,10.006,0
J2141-6411,325.4435048,-64.18735468,0.957,TRUE,This work,4,GRB 140330A,325.44271,-64.18753,,,,0.12
J0026-3512,6.568279717,-35.21355313,1.996,TRUE,2017AJ....153..157T,4,WISEA J002616.39-351,6.56828,-35.21355,14.221,13.261,10.382,0
J1825-5230,276.3075403,-52.51618914,,FALSE,,0,PKS 1821-525,276.30783,-52.51629,12.668,11.626,8.876,0.72
J1104-2431,166.1924019,-24.52383346,1.666,TRUE,1997MNRAS.284...85D,4,WISEA J110446.13-243,166.19225,-24.52391,14.463,13.408,10.157,0.06
J2151-3027,327.9813499,-30.46491613,2.345,FALSE,1986MNRAS.218..331W,3,2MASS J21515551-3027,327.98133,-30.46492,,,,0
J2052+1619,313.1817494,16.33023006,,FALSE,,0,WISEA J205243.50+161,313.18128,16.32956,14.084,13.769,11.294,0.06
J2158-3013,329.716938,-30.2255884,0.116,TRUE,1993ApJ...411L..63F,4,[HB89] 2155-304 ABS0,329.71642,-30.22527,,,,0
J1243+1622,190.9902049,16.38149817,0.555225,TRUE,SDSS,4,3C 275.1,190.99021,16.38154,13.133,12.142,9.387,0.18
J2206-0031,331.6803442,-0.517360011,,TRUE,This work,7,[HJB2016] J220643.1-,331.67978,-0.51789,,,,0.06
J2206-1835,331.5434041,-18.59409587,0.6185,FALSE,1982MNRAS.198..669M,3,2MASS J22061038-1835,331.54329,-18.59416,,,,0
J0057-7040,14.31527208,-70.67952456,0.5871,TRUE,This work,4,WISEA J005715.69-704,14.31517,-70.67939,14.233,13.159,10.559,0.48
J2207-5346,331.9322221,-53.77606109,1.206,FALSE,1989QSO...M...0000H,3,WISE J220743.72-5346,331.93179,-53.77636,,,,0
J1623+0741,245.9927163,7.6918196,1.2986,TRUE,SDSS,4,WISEA J162358.25+074,245.99272,7.69182,14.685,13.642,11.057,0.06
J2213-2529,333.2604083,-25.49168904,1.833,FALSE,1983MNRAS.205..793W,3,[HB89] 2210-257,333.26041,-25.49169,,,,0
J2301-0158,345.2832436,-1.967940492,0.778,TRUE,2002A&A...386...97J,2,WISEA J230107.98-015,345.28324,-1.96794,13.889,12.798,10.049,0
J0908+1609,137.2330223,16.1652122,0.651982,TRUE,SDSS,3,WISEA J090855.92+160,137.23302,16.16521,14.163,13.204,10.583,0
J0409+1217,62.341703,12.2944021,0.504,FALSE,2004A&A...418..813H,3,[HB89] 0406+121,62.3417,12.2944,13.558,12.49,9.644,0
J2216+3518,334.0833746,35.30393891,0.51,FALSE,1976ApJS...31..143W,3,[HB89] 2214+350,334.08337,35.30394,,,,0.06
J2218+1520,334.5454746,15.34325486,2.332,TRUE,LAMOST,4,CRATES J221810.91+15,334.54546,15.34325,,,,0.06
J1826-2924,276.5858296,-29.40693136,,FALSE,,0,WISEA J182620.66-292,276.58567,-29.40681,12.892,12.428,10.072,0.66
J1107-3043,166.9339327,-30.72640177,0.74,TRUE,2000A&AS..144..247C,3,PKS 1105-304,166.93342,-30.72603,15.423,14.496,11.25,2.1
J2223-3137,335.8401319,-31.61725262,0.561,TRUE,This work,4,CRATES J222321.61-31,335.84004,-31.61764,,,,0.06
J2224-1126,336.0331778,-11.43919633,0.115,TRUE,2002A&A...386...97J,2,CRATES J222407.95-11,336.03312,-11.43922,,,,0
J2056-3208,314.1044593,-32.14661136,,TRUE,This work,7,PKS 2053-323,314.10446,-32.14661,13.078,12.045,9.531,0
J0019+2602,4.915752462,26.04785481,0.284,FALSE,1987ApJS...63....1H,3,[HB89] 0017+257,4.91575,26.04785,11.474,10.514,7.771,0.06
J0205+3212,31.27052235,32.20835986,1.466,TRUE,2012RMxAA..48...9,4,[HB89] 0202+319,31.27052,32.20836,14.521,13.009,9.661,0.06
J1421-4820,215.4110269,-48.33966577,1.854,TRUE,This work,4,WISEA J142138.57-482,215.41133,-48.33975,14.39,13.585,10.647,0.78
J0539+1433,84.92652497,14.56265604,2.69,FALSE,2005ApJ...626...95S,3,WISEA J053942.37+143,84.92652,14.56266,15.119,13.902,10.274,0.06
J1245-1616,191.4739262,-16.27936252,0.2,FALSE,2017ApJS..233....3T,3,PKS 1243-160,191.47393,-16.27936,15.13,13.992,10.565,0
J2036-2830,309.1573953,-28.50736958,2.308,FALSE,2008ApJS..175...97H,3,WISEA J203637.75-283,309.15738,-28.50736,16.003,14.753,11.169,0.06
J2236-1433,339.1420298,-14.55616379,,FALSE,,0,CRATES J2236-1433 NE,339.142,-14.55631,,,,0
J2056-4714,314.0681659,-47.24656327,1.489,FALSE,1984ApJ...286..498J,3,[HB89] 2052-474,314.06817,-47.24656,12.862,11.572,8.018,0
J0909-1248,137.3752507,-12.80403196,,FALSE,,0,WISEA J090930.05-124,137.37525,-12.80403,14.861,14.201,11.62,0.06
J2243-2544,340.8600366,-25.74185767,,FALSE,,0,GALEXASC J224326.40-,340.86001,-25.7419,,,,0
J2303-1841,345.7623999,-18.69050638,0.129,TRUE,6dF:g2303030-184126,4,PKS 2300-18,345.76238,-18.6905,11.803,10.79,8.122,0.12
J0411-5149,62.90479167,-51.82315287,1.25268,TRUE,This work,4,PKS 0410-519,62.90513,-51.82327,14.117,12.871,10.311,0.84
J2247-3657,337.0511667,-35.16655278,,FALSE,,0,[CFP2010] BDF 3299,337.0511,-35.1665,,,,0.24
J2253+1608,343.4906164,16.14821135,0.859,TRUE,2002ApJS..140..143B,4,LAMOST J225357.74+16,343.4906,16.14823,,,,0
J2253+3236,343.3020824,32.6012018,0.258,TRUE,2017AJ....153..157T,4,GALEXASC J225312.48+,343.302,32.60135,,,,0.06
J2256-2735,344.000649,-27.59892192,1.751,TRUE,2002A&A...386...97J,4,PKS 2253-278,344.00065,-27.59892,,,,0
J1107-4449,166.7862255,-44.81878286,1.598,FALSE,1979ApJ...232..400P,3,[HB89] 1104-445,166.78622,-44.81877,12.812,11.621,8.142,0.06
J1246-0730,191.5176338,-7.512937422,1.286,TRUE,1983PASAu...5....2W,3,WISEA J124604.22-073,191.51762,-7.51291,14.787,13.568,10.328,0
J2306-0459,346.5638212,-4.996745667,1.139,FALSE,1979ApJ...232..400P,3,[HB89] 2303-052,346.56382,-4.99675,,,,0
J2037-1522,309.3664056,-15.36680601,1.802,FALSE,2008ApJS..175...97H,3,WISEA J203727.91-152,309.36641,-15.36681,16.397,15.246,,0.06
